text,rating,source,brand,date,doc_id
"I&#39;m a bit of a Nike fan boy and have owned a few of these shoes this year.<br><br>For the ones that I have owned or own, the zoom fly 6, the Vaporfly 4, alphafly 3 and the Vomero plus are the true stand outs. The misses for me were the Vomero 18 (too firm and the sole wore down way too quick after 100 miles) and the Pegasus plus (found it surprisingly firm and unresponsive, considering it&#39;s meant to be zoom x). Vaporfly 4 flew a bit under the radar for a lot of people as I think the RRP and it being in a competitive market meant it got pushed to the side. I&#39;ve done 1 mile, 5k and 10k PBs in them this year which goes to show that they really work for me.<br><br>Interested to see where Nike go with the Alphafly 4, as it&#39;s already an excellent shoe, so much so that I picked up a second pair in red in the black Friday sales 👍🏻",1,YouTube,Nike,2025-12-02,YT_906
"I have many of these. Not a fan of the peg line. I purchase me the Vomero 18, and the discounted vapor, my zoomfly just came in m, and I have the Vomero plus on the way. I’m excited as building a lineup out of them over the next several months",0,YouTube,Nike,2025-12-02,YT_907
"Would you say that the adios 9 is as good of a racing flat as the adios 9? I live in the US, and I was able to snag a pair, but I’m wondering how well that would work for road racing and track work. Also wondering how it would work with the dragonfly 2.",1,YouTube,Nike,2025-12-02,YT_908
I&#39;m just gonna sit here and sulk the Rival Fly isn&#39;t available here,0,YouTube,Nike,2025-12-01,YT_909
Men!! I normally love your videos and analysis.  Basicly because you organize it in a way we understand the purpose of each shoe model and your opinion on how good a shoe is in its category.  Thanks. Very good.,1,YouTube,Nike,2025-12-01,YT_910
I feel like you need to do reviews on brooks and new balance to round out the big 6,0,YouTube,Nike,2025-12-01,YT_911
How about Brooks Sir Sagasu? ⭐⭐⭐,0,YouTube,Nike,2025-12-01,YT_912
"I actually love how Nike has organized their running line especially with their &quot;plus&quot; lineup. Like what I have said before, I hope Nike will not miss with updating the Alphafly because for me, the Alphafly 3 seems to be a perfected design already. The men&#39;s marathon world record and multiple podium finishes speaks volumes on how perfected it is.<br><br>I also love how Nike still is able to keep an old school vibe in some of their models like the Pegasus and Rival Fly 4. The latter which I really, really love.",3,YouTube,Nike,2025-12-01,YT_913
"The &quot;classic&quot; rotation was interesting to me.  My rotation is  Peg+, Adios 9, and VF4/Asics Ray.  The problem with the Rival 4 is that it&#39;s a cheaper shoe and not marketed, which is also probably why I have trouble getting the Adios 9 in the US.  I feel like the Peg / Peg+ strategy has been impacted by having to put the airpod in and the line-up is kind of wonky that the Peg+ should be the trainer level, there should be a more minimal Peg (like earlier versions) w/o a plate for tempo.",0,YouTube,Nike,2025-12-01,YT_914
"Hated wearing Nike pre 2025, but tried the Vomero 18 in a half size up and it&#39;s been an amazing shoe!! Great value for its price, especially compared to other &quot;premium&quot; daily trainers.<br><br>I also wore the Alphafly&#39;s for my half marathon and marathon, and I could not have picked a better shoe.<br><br>Really happy with the direction Nike is taking!",1,YouTube,Nike,2025-11-30,YT_915
Will you please do a review on the Nike Mind 002 shoes once it comes out next year?,0,YouTube,Nike,2025-11-30,YT_916
"Waiting for the Puma overview, and how Chris will mention that ‘banned’ shoe… 😂",0,YouTube,Nike,2025-11-30,YT_917
It does seem to me that Nike Running did a lot of what it needed to do this year: release some shoes good enough to get themselves back into the conversation as a brand of interest to everyday runners in general (not just Nike runners). If that was the goal for this year I&#39;d say they were successful.,0,YouTube,Nike,2025-11-30,YT_918
Good overall review but Nike are still 5 years behind all of its competitors. A dying running brand - at least over in Europe! The Zoom Fly 6 was progress though tbf,2,YouTube,Nike,2025-11-30,YT_919
"I&#39;m sure Nike are lovely rides, but the design language people call innovation resemble more like spaceships on feet... I tend to go with other brands including &quot;boring&quot; ones to keep with the spirit of a what trainer is.",0,YouTube,Nike,2025-11-30,YT_920
Enjoying all these brand videos. 🏆 😎,1,YouTube,Nike,2025-11-30,YT_921
"Personally, I would have preferred the next Peg+ to be a refinement of the current model. I.e. lighter, more refined upper; higher quality zoomX etc. But that&#39;s only because I&#39;m a fan of the OG Streakfly - yes, the upper isn&#39;t great (far too much volume) but that single slab of flexible zoomX in a ridiculously lightweight package is so nice in this day and age of big everything.",0,YouTube,Nike,2025-11-30,YT_922
"My absolute favorite shoes of 2025 are the Nike V+ and the Zoom Fly 6. I use the V+ for long and easy runs, and then the ZF6 for tempo sessions. The softness under the forefoot with the V+, and the way it gives you that bounce, is such an amazing feeling that running in them is pure enjoyment.<br><br>The ZF6, on the other hand, is a rocket — incredibly fast shoes. In my opinion they’re actually faster than the Alphafly 3 because of their geometry. Of course, the AF3 is still the better option for marathon distance. I don’t really need other training shoes. I do use the Megablast as well, simply because it’s so good and fits perfectly into this Nike rotation.",6,YouTube,Nike,2025-11-30,YT_923
"I recently sold my SB and SB2 and replaced them with two pairs of Vomero Plus. V+ has an incredible pace range and does everything that SB would do for me, but is more comfortable at easy paces and is easier on legs on very long runs too. After running in V+, the SB felt like firm bricks and did not even feel any lighter due to their blocky and over stable ride. It’s a bit sad so many think V+ is just an easy run shoe and I’m glad to see you have listed them also as a tempo option!",6,YouTube,Nike,2025-11-30,YT_924
"I don&#39;t know why the Nike Rival Fly 4 is not talked about that much in the running community or on YouTube. That shoe is the most UNDERRATED shoe in the game. The Rival Fly 4 is an incredible shoe. Comfortable and fast, and for the price point, you can&#39;t beat it!",1,YouTube,Nike,2025-11-30,YT_925
"thing is, nike comes from a very bad lineup, pegs 39-40 were bad, turbo 2 n zoomfly 5 were bad with recycled zoomx foam, invincible 3 were nasty bad. I don&#39;t even think there was a good shoe in 2023-2024. now they are doing much much better. but it might take time to regain confidence",0,YouTube,Nike,2025-11-30,YT_926
"Wow, talk about a contrast between this and the Adidas video. Highlighting any positives he can find in Nike offerings and doing the exact opposite with shoes from its German rival - including the all-conquering Evo SL, which Nike execs would have given their eye teeth to have come up with. I know he&#39;s a Nike man so perhaps a little more objectivity is required.",3,YouTube,Nike,2025-11-30,YT_927
"I&#39;m interested to see what Nike do with the next iteration of the zoom fly. The 6 has been brilliant, but still feel it could be improved and given a more premium feel",1,YouTube,Nike,2025-11-30,YT_928
"Was really hoping that nike would just put a better outsole on the peg plus, maybe trim some of the lateral fare from the fore foot and leave it at that. A really underrated shoe, foam took a while to break in but is still going strong after 300k.",0,YouTube,Nike,2025-11-30,YT_929
The Vomero Plus colorway you have has a version of the Run swoosh logo with the mirror-reversed swoosh. The unusual branding makes it like fake “Nikke” (with 2 Ks) shoes sold in overseas street markets. 😁<br><br>The other thing about aTPU (and TPEE) is the material has significant “toughness”. It has more long-term durability than ZoomX Pebax and isn’t brittle to chip and tear like ZoomX. I think the toughness factor is a big component of satisfaction people have with adizero and Puma Nitro shoes.,0,YouTube,Nike,2025-11-30,YT_930
"Bought the Vomero 18 after months of stock issues in my local stores (Malta). Aside from being aesthetically pleasing, it feels great. And yes I agree it doesn’t have to “wow” people, and that applies to hobby joggers like me that prioritizes feel and comfort. Makes running twice as fun. And you don’t have to go fast too.",0,YouTube,Nike,2025-11-30,YT_931
"I&#39;m quite puzzled by the AF3 feel. Many say the foam is soft, but on foot I do not feel any softness (across 3mink to 6mink paces). It does feel like a powerful spring but it&#39;s also probably the firmest sensation I had.",0,YouTube,Nike,2025-11-30,YT_932
"Nike Inc. needs to get back into the local running shoe stores. This is really why ASICS is eating Nike&#39;s lunch in the running community. Look at the shoes on the feet of club runners, they are not Nikes.",2,YouTube,Nike,2025-11-30,YT_933
"What Nike should do in 2026 include losing some deadweight of their daily and tempo runners, and also consider giving up zoom air capsule in some of their shoes as the air technology didnt add significant value on running economy such as the Pegasus Premium.",0,YouTube,Nike,2025-11-30,YT_934
"Here in US Nike is basically giving away the VF4 for black Friday. I got a pair for 70% off. Pretty good shoe at that price, not so much at MSRP. Alphafly is stuck at 295 of course. I don&#39;t think the VF4 is a bad shoe but it seems to have been a miss retail-wise. Otherwise Nike has been doing well. Love Zoomfly, love V+, love pegasus plus (also got a few black Friday sale for 60-70% off)",17,YouTube,Nike,2025-11-30,YT_935
"Cannot get on with the Zoom Fly 6, sadly. Love the VF2 and 3 though!",0,YouTube,Nike,2025-11-30,YT_936
"If Nike really wanted to maximize profits, they should make enough shoes of their most wanted models instead of creating a fake demand of shoes, which benefits the secondary market, and make it easier for regular people to purchase instead of supplying youtubers with models, they know regular consumers won&#39;t be able to find. Case in point Vomero Premium!",1,YouTube,Nike,2025-11-30,YT_937
"You didnt make a rotation for the streakfly. Maybe it could be peg plus, rival fly and streakfly?",0,YouTube,Nike,2025-11-30,YT_938
The Vomero 18 and the Plus are both AWESOME🎉,0,YouTube,Nike,2025-11-30,YT_939
"Great video. Agree it&#39;s been a good year for Nike running. The Vomeros are excellent (though each of them could lose probably 50g), and I didn&#39;t even hate the Structure 26 when I ran in it at an event, which is high praise for a stability shoe. They also seem to have remembered that they have a trail running line.<br><br>I hope the new Pegs are good, the leaks do look promising. It&#39;s hard to recommend 41 and Plus when Puma exists. The forefoot zoom does feel awkward in my 41s. And the Premium needs at least an outsole swap.<br><br>In terms of mind share, from what I&#39;m seeing in local parks, they still seem to be losing to the Novablast and Evo SL. The Vomero Plus seems to be what they&#39;re pushing as the &quot;lifestyle running shoe&quot;, but it&#39;s just too expensive compared to those two (I own one and do think it&#39;s worth the price, but it is what it is - maybe they should be making the non-pro the &quot;cool&quot; shoe. This is where the tier system becomes problematic...)<br><br>Where I think Nike are really blowing it is casual shoes. They have the best archive of technical stuff, yet somehow managed to lose gorpcore to Salomon. And the old-school trainer trend to Asics and New Balance. Hopefully the reseller market for Jordans etc crashing will inspire Nike to release interesting things. The only interesting release to me this year were the Bode Astrograbbers. You can only milk Jordans, Air Maxes, and Air Forces for so long.",0,YouTube,Nike,2025-11-30,YT_940
"Conor in Chicago with that dev protos was like on trampolines, hope Nike team will NOT follow VF4 design and comes up with something fresh &amp; better than AF3... VF4 is nothing but a big dissapointment...",0,YouTube,Nike,2025-11-30,YT_941
Bang bang bang another one,0,YouTube,Nike,2025-11-30,YT_942
Always been a Nike runner. Excited for the future!,3,YouTube,Nike,2025-11-30,YT_943
"I have just got myself the SL2 and Boston 12 for my birthday, got them both half price!!<br><br>So far done 1 session in the Boston 12 felt good, today testing the SL2 on the track.<br><br>Great video Ben!!",0,YouTube,Adidas,2026-01-22,YT_944
Why are they saying them selves go half a size up? Why dont they just make the size to fit : /,0,YouTube,Adidas,2025-12-07,YT_945
This guy got like a 3 inch vertical 🤣 🤣 🤣,0,YouTube,Adidas,2025-12-05,YT_946
900 miles and counting in me SB2s.  Top work Mr. Bud.,1,YouTube,Adidas,2025-11-28,YT_947
Does the Supernova Rise 2 fit true to size like the Ultra boost?,0,YouTube,Adidas,2025-11-01,YT_948
"<a href=""https://www.youtube.com/watch?v=6ItF02tfjCY&amp;t=753"">12:33</a> where are those glass fiber rod&#39;s? Quite flexible",0,YouTube,Adidas,2025-10-09,YT_949
Hi there :) Which is the best? In terms of being light and durable?,0,YouTube,Adidas,2025-10-05,YT_950
adizero boston 12 at 75 USD... should I get a pair?,0,YouTube,Adidas,2025-10-02,YT_951
Which one is suitable for wide foot ?,0,YouTube,Adidas,2025-09-18,YT_952
Which one is wide ? Iam 100 kg weight  and wide foot which shoe suitable for me ?,1,YouTube,Adidas,2025-09-09,YT_953
Is Evo SL suitable for a sub 4 hours marathon????,0,YouTube,Adidas,2025-09-02,YT_954
"Just bought the adios pro 4 after running in alphafly 2, absolutely blown away by ap4, I&#39;m converted!",1,YouTube,Adidas,2025-08-30,YT_955
"love your work, keep helping me with shoes and love your clothes aswell",0,YouTube,Adidas,2025-08-27,YT_956
Descobri a Adidas e estou gostando,0,YouTube,Adidas,2025-08-27,YT_957
I was wondering why are you running faster than usually ...on the adiós 9 I realised I was playing the video at 1.25 speed 😅,0,YouTube,Adidas,2025-08-23,YT_958
you forgot the Adistar 3... Check out the adistar 4 (or 3) for your next vid,0,YouTube,Adidas,2025-08-12,YT_959
I also wear neon yellow socks,0,YouTube,Adidas,2025-08-09,YT_960
I went to adidas store and the b12 were my favorite,1,YouTube,Adidas,2025-08-05,YT_961
